0,Address,Census Tract,PM2.5,Poverty,Traffic,Noise Pollution,Minimum Price,Minimum Beds,Minimum Baths,Sqft,Units,Latitude,Longitude,Distance to School,Distance to Hospital,Distance to Grocery Store,City,Home Type,SoundScore
796,"2639 Harold St, Oakland, CA 94602",6001406602,9.209329519,45.5,1498.502438,36,4500,3,2,1144,1,37.79711,-122.214874,0.241713319,1.241499258,0.348589131,Oakland,SINGLE_FAMILY,64
797,"2903 Carmel St, Oakland, CA 94602",6001406700,9.077659054,19.8,453.9058383,25,3300,2,2,1340,1,37.801067,-122.203545,0.32932663,0.909065773,0.389599617,Oakland,TOWNHOUSE,75
798,"2683 Monterey Blvd, Oakland, CA 94602",6001404700,9.118678198,4.8,375.2320435,33,4500,5,3,1757,1,37.813633,-122.201614,0.82020972,1.096719815,0.392085101,Oakland,SINGLE_FAMILY,67
799,"1531 Macarthur Blvd APT 2, Oakland, CA 94602",6001404900,9.271229976,11.4,1621.378386,38,1700,1,1,550,1,37.800755,-122.22472,0.333676227,0.547427851,0.343618163,Oakland,APARTMENT,62
800,"3804 Whittle Ave, Oakland, CA 94602",6001404800,9.1634663,21.8,259.0766555,29,3500,3,2,1300,1,37.80315,-122.213524,0.067108068,1.293073051,0.256004852,Oakland,SINGLE_FAMILY,71
801,"3937 Park Blvd, Oakland, CA 94602",6001405000,9.284094792,8.8,1813.727192,31,2700,2,1,1000,1,37.8057,-122.22649,0.461678653,0.572904062,0.645604469,Oakland,APARTMENT,69
802,"1517 Macarthur Blvd, Oakland, CA",6001404900,9.271229976,11.4,1621.378386,38,1700,1,1,550,3,37.800785,-122.22489,0.343618163,0.556748416,0.352938728,Oakland,MULTIUNIT,62
803,"1455 E 36th St, Oakland, CA",6001404900,9.271229976,11.4,1621.378386,34,1907,1,1,750,2,37.80189,-122.227905,0.421910909,0.320006065,0.392706472,Oakland,MULTIUNIT,66
804,"3365 Brookdale Ave, Oakland, CA 94602",6001406500,9.209329519,50,636.2137641,27,3500,3,3,1140,1,37.789665,-122.211395,0.433095587,0.938891581,0.274024611,Oakland,SINGLE_FAMILY,73
805,"3645 Dimond Ave, Oakland, CA 94602",6001404800,9.1634663,21.8,259.0766555,30,2395,2,1,800,1,37.80309,-122.21688,0.034175405,1.071243604,0.384628649,Oakland,TOWNHOUSE,70
806,"3418 School St 4, Oakland, CA 94602",6001406601,9.124747969,46.1,1994.987397,33,2100,2,1,900,1,37.792,-122.206314,0.275888724,0.600244386,0.314413726,Oakland,APARTMENT,67
807,"3135 Champion St, Oakland, CA 94602",6001406602,9.209329519,45.5,1498.502438,34,2190,2,1,928,1,37.796375,-122.21663,0.059030245,1.168798851,0.275888724,Oakland,APARTMENT,66
808,"3524 Midvale Ave 5, Oakland, CA 94602",6001406601,9.124747969,46.1,1994.987397,32,1950,1,1,600,1,37.794052,-122.201324,0.121167345,0.256626223,0.26718953,Oakland,APARTMENT,68
809,"1311 Excelsior Ave APT 1, Oakland, CA 94602",6001404900,9.271229976,11.4,1621.378386,35,2200,2,1,776,1,37.802895,-122.229965,0.486533493,0.465406879,0.538107286,Oakland,APARTMENT,65
810,"3135 Champion St, Oakland, CA 94602",6001406602,9.209329519,45.5,1498.502438,34,2190,2,1,928,1,37.79637,-122.21661,0.059030245,1.168798851,0.275888724,Oakland,APARTMENT,66
811,"4536 Park Blvd, Oakland, CA 94602",6001404900,9.271229976,11.4,1621.378386,28,3200,2,1,1234,1,37.8088,-122.21833,0.141051217,1.109768606,0.475970186,Oakland,APARTMENT,72
812,"2749B Humboldt Ave, Oakland, CA",6001406601,9.124747969,46.1,1994.987397,29,1600,1,1,500,2,37.7904,-122.209885,0.334297598,0.840093592,0.508902849,Oakland,MULTIUNIT,71
813,"3320 Delaware St, Oakland, CA",6001406601,9.124747969,46.1,1994.987397,35,3200,3,3,1290,2,37.793224,-122.20312,0.22369356,0.358531067,0.213130253,Oakland,MULTIUNIT,65
814,"2880 Macarthur Blvd UNIT A, Oakland, CA 94602",6001406700,9.077659054,19.8,453.9058383,31,2650,3,1,1000,1,37.798363,-122.20658,0.233014125,0.64001213,0.100040731,Oakland,SINGLE_FAMILY,69
815,"3000 Fruitvale Ave APT 6, Oakland, CA 94602",6001406602,9.209329519,45.5,1498.502438,32,2495,2,1,750,1,37.794518,-122.21816,0.653682292,1.260140388,0.239227835,Oakland,APARTMENT,68
816,"3000 Fruitvale Ave APT 3, Oakland, CA 94602",6001406602,9.209329519,45.5,1498.502438,32,2498,2,1,750,1,37.79452,-122.21818,0.65243955,1.259519017,0.237985093,Oakland,APARTMENT,68
817,"1655 E 32nd St, Oakland, CA 94602",6001405700,9.409199301,41.4,1243.038339,32,2199,3,2,1700,1,37.799072,-122.227165,0.558612529,0.239849206,0.147886298,Oakland,MULTI_FAMILY,68
818,"900 Everett Ave A, Oakland, CA 94602",6001405000,9.284094792,8.8,1813.727192,22,1850,1,1,400,1,37.80973,-122.22296,0.427503248,1.079321427,0.771121411,Oakland,APARTMENT,78
819,"3715 Lincoln Ave APT 2, Oakland, CA 94602",6001404800,9.1634663,21.8,259.0766555,31,2250,1,1,500,1,37.80252,-122.21189,0.084506456,1.284995228,0.254140739,Oakland,APARTMENT,69
820,"3232 14th Ave, Oakland, CA",6001405700,9.409199301,41.4,1243.038339,35,2095,1,1,600,3,37.800076,-122.22755,0.525679866,0.224936302,0.29825808,Oakland,MULTIUNIT,65
821,"2737 Humboldt Ave, Oakland, CA",6001406601,9.124747969,46.1,1994.987397,29,1600,1,1,500,2,37.7911,-122.20945,0.311306871,0.817102865,0.485912122,Oakland,MULTIUNIT,71
822,"2809 Humboldt Ave, Oakland, CA 94602",6001406601,9.124747969,46.1,1994.987397,30,2395,1,1,762,1,37.791134,-122.20866,0.416939941,0.741295603,0.417561312,Oakland,SINGLE_FAMILY,70
823,"1428 105th Ave, Oakland, CA",6001410400,8.352279593,28.6,423.7274244,31,995,1,1,590,4,37.739586,-122.16581,0.251655255,1.704420653,0.139187104,Oakland,MULTIUNIT,69
824,"1311 97th Ave APT D, Oakland, CA 94603",6001409400,8.406009042,56.5,670.8965602,32,2080,2,1,895,1,37.744648,-122.17254,0.254140739,2.21208076,0.220586705,Oakland,APARTMENT,68
825,"10730 Pearmain St, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,25,2250,2,1,700,1,37.73299,-122.174576,0.286452031,2.170448903,0.282723805,Oakland,APARTMENT,75
826,"2375 Durant Ave UNIT B, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,27,1675,1,1,450,1,37.739918,-122.15285,0.321870178,2.067301317,0.454222201,Oakland,APARTMENT,73
827,"1461 103rd Ave, Oakland, CA 94603",6001410400,8.352279593,28.6,423.7274244,29,2700,2,1,750,1,37.74113,-122.16709,0.114953635,1.9262501,0.212508882,Oakland,SINGLE_FAMILY,71
828,"571 El Paseo Dr, Oakland, CA 94603",6001409200,8.499141907,43.1,4269.762889,28,3100,3,1,980,1,37.730038,-122.17749,0.129245168,2.410298109,0.267810901,Oakland,SINGLE_FAMILY,72
829,"9706 Cherry St APT 4, Oakland, CA 94603",6001410300,8.369486451,46.1,635.7233183,32,2250,3,1,800,1,37.747147,-122.1663,0.049088309,1.937434778,0.260354449,Oakland,APARTMENT,68
830,"1335 102nd Ave A, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,29,2900,2,1,1925,1,37.740967,-122.16958,0.384628649,1.899531147,0.578496401,Oakland,APARTMENT,71
831,"1225 92nd Ave, Oakland, CA 94603",6001409400,8.406009042,56.5,670.8965602,28,2100,1,1,600,1,37.74742,-122.17653,0.128623797,1.751023478,0.266568159,Oakland,TOWNHOUSE,72
832,"107 Catron Dr APT C, Oakland, CA 94603",6001409200,8.499141907,43.1,4269.762889,31,2099,1,1,800,1,37.726006,-122.17738,0.489640348,3.117418307,3.323713479,Oakland,APARTMENT,69
833,"10100 Walnut St APT 3, Oakland, CA 94603",6001410400,8.352279593,28.6,423.7274244,29,3700,4,1,1050,1,37.742527,-122.166435,0.079535488,1.954833166,0.078914117,Oakland,APARTMENT,71
834,"9510 Hillside St 9510, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,27,2850,2,1,865,1,37.751488,-122.161064,0.444901636,1.355210151,0.41631857,Oakland,APARTMENT,73
835,"9031 Hillside St, Oakland, CA",6001409700,8.545663403,49.4,238.789824,24,1650,1,1,500,2,37.754017,-122.16313,0.192003639,1.160721028,0.251655255,Oakland,MULTIUNIT,76
836,"9512 Hillside St, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,27,2700,2,1,1000,1,37.751484,-122.16117,0.442416152,1.352724667,0.413833086,Oakland,APARTMENT,73
837,"10863 Packard St 157, Oakland, CA 94603",6001410400,8.352279593,28.6,423.7274244,24,3400,3,2,1645,1,37.737846,-122.162094,0.621992371,1.632962988,0.206295172,Oakland,APARTMENT,76
838,"1801 92nd Ave, Oakland, CA 94603",6001409600,8.28501487,52.6,296.7193444,28,2800,3,1,1000,1,37.750965,-122.16948,0.249169771,1.60935089,0.46602825,Oakland,SINGLE_FAMILY,72
839,"99 Catron Dr APT C, Oakland, CA 94603",6001409200,8.499141907,43.1,4269.762889,31,1650,1,1,650,1,37.725918,-122.17753,0.489640348,3.117418307,3.323713479,Oakland,APARTMENT,69
840,"538 Douglas Ave, Oakland, CA 94603",6001409100,8.499141907,43.8,3835.04054,31,2300,2,1,608,1,37.732708,-122.181725,0.367851632,2.406569883,0.402648408,Oakland,APARTMENT,69
841,"210 Sextus Rd, Oakland, CA 94603",6001409000,8.709957218,44.7,1717.311566,34,2850,3,1,988,1,37.73345,-122.19467,0.295151225,1.816888804,0.945726662,Oakland,SINGLE_FAMILY,66
842,"128 Catron Dr APT D, Oakland, CA 94603",6001409200,8.499141907,43.1,4269.762889,31,2200,3,1,924,1,37.7255,-122.1769,0.464785508,2.82723805,3.29948001,Oakland,APARTMENT,69
843,"9705 D St B, Oakland, CA 94603",6001409400,8.406009042,56.5,670.8965602,33,1799,2,1,740,1,37.74238,-122.17636,0.551156077,1.956697279,0.088234682,Oakland,APARTMENT,67
844,"1305 104th Ave, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,28,3800,4,1,1200,1,37.7391,-122.16924,0.281481063,1.726790009,0.272781869,Oakland,SINGLE_FAMILY,72
845,"1450 102nd Ave APT D, Oakland, CA 94603",6001410400,8.352279593,28.6,423.7274244,29,2099,2,1,750,1,37.74164,-122.16708,0.088234682,1.959182763,0.14912904,Oakland,APARTMENT,71
846,"9932 D St, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,29,2295,2,1,800,1,37.740814,-122.174644,0.297015338,2.007649701,0.138565733,Oakland,APARTMENT,71
847,"9328 Birch St, Oakland, CA 94603",6001409700,8.545663403,49.4,238.789824,27,1649,1,1,300,1,37.750103,-122.167435,0.320006065,1.654089602,0.47224196,Oakland,SINGLE_FAMILY,73
848,"9030 Walnut St APT C, Oakland, CA 94603",6001409600,8.28501487,52.6,296.7193444,29,1950,2,1,750,1,37.75046,-122.17187,0.08077823,1.70255654,0.210644769,Oakland,APARTMENT,71
849,"1160 98th Ave, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,31,2000,1,1,549,1,37.742416,-122.17439,0.426260506,1.986523087,0.117439119,Oakland,TOWNHOUSE,69
850,"9918 Walnut St APT 1, Oakland, CA 94603",6001410300,8.369486451,46.1,635.7233183,30,2729,2,1,880,1,37.743958,-122.167046,0.08077823,2.65946788,0.210023398,Oakland,APARTMENT,70
851,"657 S Elmhurst Ave, Oakland, CA 94603",6001409000,8.709957218,44.7,1717.311566,30,2850,3,1,900,1,37.738495,-122.18565,0.200081462,1.698828314,0.240470577,Oakland,SINGLE_FAMILY,70
852,"9690 Maddux Dr, Oakland, CA 94603",6001409000,8.709957218,44.7,1717.311566,32,3000,3,1,1400,1,37.735714,-122.18526,0.157828234,1.996465023,0.216237108,Oakland,SINGLE_FAMILY,68
853,"144 Catron Dr APT C, Oakland, CA 94603",6001409200,8.499141907,43.1,4269.762889,31,1914,1,1,566,1,37.725464,-122.17655,0.445523007,2.807354178,3.279596138,Oakland,APARTMENT,69
854,"685 Cary Ave, Oakland, CA",6001409100,8.499141907,43.8,3835.04054,29,2450,2,1,860,2,37.734097,-122.179886,0.083885085,2.317092459,0.118681861,Oakland,MULTIUNIT,71
855,"9510 Hillside St 9512, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,27,2700,2,1,1000,1,37.75148,-122.16106,0.445523007,1.355831522,0.416939941,Oakland,APARTMENT,73
856,"9046 Hillside St APT E, Oakland, CA 94603",6001409700,8.545663403,49.4,238.789824,24,1999,1,1,850,1,37.754116,-122.16247,0.218101221,1.18681861,0.277752837,Oakland,APARTMENT,76
857,"2509 109th Ave APT D, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,29,2600,2,1,750,1,37.74111,-122.1512,0.259733078,2.237556971,0.278995579,Oakland,APARTMENT,71
858,"9201 Bancroft Ave, Oakland, CA",6001409700,8.545663403,49.4,238.789824,27,1895,1,1,700,2,37.752346,-122.16525,0.495232687,1.526708547,0.345482276,Oakland,MULTIUNIT,73
859,"9750 Bancroft Ave, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,32,2750,3,1,900,1,37.7492,-122.16184,0.396434698,1.532300886,0.492747203,Oakland,TOWNHOUSE,68
860,"9227 Hillside St APT 4, Oakland, CA 94603",6001409700,8.545663403,49.4,238.789824,24,4500,4,2,1400,1,37.753098,-122.16303,0.508902849,1.54100008,0.224936302,Oakland,TOWNHOUSE,76
861,"9411 E St, Oakland, CA 94603",6001409400,8.406009042,56.5,670.8965602,27,2505,2,1,950,1,37.743965,-122.178925,0.466649621,1.667138393,0.269675014,Oakland,SINGLE_FAMILY,73
862,"10125 Voltaire Ave, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,27,3225,3,1,950,1,37.74472,-122.15657,0.339268566,2.473677951,0.666731083,Oakland,SINGLE_FAMILY,73
863,"10588 Topanga Dr, Oakland, CA 94603",6001409200,8.499141907,43.1,4269.762889,32,2350,3,1,800,1,37.728024,-122.179794,0.141051217,2.83345176,0.425639135,Oakland,TOWNHOUSE,68
864,"10070 Bernhardt Dr, Oakland, CA 94603",6001409100,8.499141907,43.8,3835.04054,38,3000,3,1,1400,1,37.72758,-122.183784,0.425017764,2.343811412,1.531058144,Oakland,SINGLE_FAMILY,62
865,"9636 Bancroft Ave APT 2, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,30,1995,1,1,650,1,37.7495,-122.16206,0.415697199,1.542242822,0.385871391,Oakland,APARTMENT,70
866,"9220 Bancroft Ave D, Oakland, CA 94603",6001409700,8.545663403,49.4,238.789824,27,2900,3,1,960,1,37.752537,-122.1644,0.401405666,1.370744426,0.140429846,Oakland,SINGLE_FAMILY,73
867,"9920 Hesket Rd, Oakland, CA 94603",6001409000,8.709957218,44.7,1717.311566,38,3299,3,1,1036,1,37.729668,-122.18833,1.135866188,1.8019759,0.873647626,Oakland,SINGLE_FAMILY,62
868,"9233 Birch St APT D, Oakland, CA 94603",6001409600,8.28501487,52.6,296.7193444,27,2500,2,1,700,1,37.75043,-122.16813,0.392706472,1.603758551,0.511388333,Oakland,APARTMENT,73
869,"9874 Bancroft Ave, Oakland, CA 94603",6001410200,8.369486451,35.4,405.2985067,28,2350,2,1,650,1,37.746944,-122.16013,0.531272205,1.742945655,0.855006496,Oakland,TOWNHOUSE,72
870,"1106 92nd Ave, Oakland, CA 94603",6001409400,8.406009042,56.5,670.8965602,29,2729,2,1,924,1,37.746014,-122.178406,0.266568159,1.608729519,0.218101221,Oakland,SINGLE_FAMILY,71
871,"1377 102nd Ave, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,31,2850,3,1,1000,1,37.74125,-122.168976,0.426881877,1.864113,0.438687926,Oakland,TOWNHOUSE,69
872,"9847 A St APT 3, Oakland, CA 94603",6001409300,8.115142802,56.1,625.6382603,32,1995,2,1,776,1,37.742317,-122.17268,0.746266571,2.144972692,0.276510095,Oakland,APARTMENT,68
873,"2520 Church St, Oakland, CA",6001408600,8.659446631,45.4,475.3517228,27,1324,0,1,437,3,37.768684,-122.178024,0.08077823,0.592166563,0.124895571,Oakland,MULTIUNIT,73
874,"6311 Macarthur Blvd, Oakland, CA 94605",6001408700,8.764606807,43.8,354.9487948,30,2250,2,1,950,1,37.774334,-122.18055,0.157206863,0.853142383,0.045981454,Oakland,APARTMENT,70
875,"8394 Ney Ave, Oakland, CA",6001409800,8.528379207,29.1,1787.417309,27,2200,1,1,600,2,37.76293,-122.16041,0.451115346,0.792248025,0.42253228,Oakland,MULTIUNIT,73
876,"7953 Crest Ave, Oakland, CA 94605",6001408300,8.670631528,25.7,2230.553457,28,4560,3,2,2300,1,37.76771,-122.1596,0.106875812,1.275674663,0.905337547,Oakland,APARTMENT,72
877,"21-5721 Brookdale Ave, Oakland, CA 94605",6001407700,8.831343231,17,282.6156138,30,1385,0,1,400,1,37.77251,-122.19307,0.302607677,1.343404102,0.100662102,Oakland,APARTMENT,70
878,"2764 73rd Ave, Oakland, CA",6001408400,8.676557304,44.5,389.2543526,32,1600,0,1,500,2,37.768852,-122.1721,0.446765749,0.139808475,0.172741138,Oakland,MULTIUNIT,68
879,"10549 Mark St, Oakland, CA 94605",6001410000,8.509155179,9.1,1791.808392,28,4350,3,2,1498,1,37.74754,-122.14441,0.158449605,2.624671104,0.6835081,Oakland,SINGLE_FAMILY,72
880,"2941 82nd Ave 2, Oakland, CA 94605",6001408300,8.670631528,25.7,2230.553457,25,1750,1,1,625,1,37.76398,-122.16303,0.260354449,0.601487128,0.231771383,Oakland,APARTMENT,75
881,"3830 Twin Oaks Way, Oakland, CA 94605",6001409900,8.549347256,12,1446.30544,31,4800,4,4,1811,1,37.759052,-122.14622,0.67108068,1.824966627,1.467056931,Oakland,SINGLE_FAMILY,69
882,"8054 Greenridge Dr APT 20, Oakland, CA 94605",6001408100,8.660232422,12.2,1263.957459,29,2495,2,1,900,1,37.772606,-122.1531,0.543078254,1.686400894,1.930599697,Oakland,APARTMENT,71
883,"6218 Outlook Ave UNIT C, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,27,1600,1,1,500,1,37.777153,-122.17756,0.283345176,0.931435129,0.301986306,Oakland,APARTMENT,73
884,"6501 Buena Ventura Ave, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,27,6495,5,4,2800,1,37.7757,-122.17505,0.04349597,1.032718602,0.411968973,Oakland,SINGLE_FAMILY,73
885,"5945 Majestic Ave, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,29,5100,4,2,1800,1,37.778923,-122.1803,1.633584359,1.436609752,0.648711324,Oakland,SINGLE_FAMILY,71
886,"6405 Blue Rock Ct, Oakland, CA 94605",6001408100,8.660232422,12.2,1263.957459,32,5200,3,4,2291,1,37.77913,-122.16694,0.678537132,1.411754912,1.816267433,Oakland,TOWNHOUSE,68
887,"6120 Foothill Blvd, Oakland, CA 94605",6001408700,8.764606807,43.8,354.9487948,29,2100,1,1,900,1,37.771362,-122.18697,0.212508882,0.959396824,0.357288325,Oakland,APARTMENT,71
888,"8109 Ney Ave, Oakland, CA 94605",6001408300,8.670631528,25.7,2230.553457,25,4900,6,2,1950,1,37.76375,-122.164406,0.259733078,0.601487128,0.231150012,Oakland,SINGLE_FAMILY,75
889,"4135 Sequoyah Rd, Oakland, CA 94605",6001409900,8.549347256,12,1446.30544,26,5400,4,3,2300,1,37.76308,-122.141495,0.911551257,2.698614253,2.328898508,Oakland,SINGLE_FAMILY,74
890,"3520 69th Ave B, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,24,1550,0,1,350,1,37.771732,-122.17346,0.439309297,0.54059277,0.446144378,Oakland,SINGLE_FAMILY,76
891,"2668 73rd Ave, Oakland, CA 94605",6001408400,8.676557304,44.5,389.2543526,30,1695,1,1,800,1,37.76777,-122.17412,0.59030245,0.272160498,0.598380273,Oakland,APARTMENT,70
892,"7851 Surrey Ln, Oakland, CA 94605",6001408100,8.660232422,12.2,1263.957459,21,5000,4,3,2452,1,37.776043,-122.1381,1.860384774,3.295130413,3.538707845,Oakland,SINGLE_FAMILY,79
893,"8656 Macarthur Blvd 16, Oakland, CA 94605",6001409800,8.528379207,29.1,1787.417309,30,1575,1,1,600,1,37.758427,-122.162025,0.060272987,0.800947219,0.96933876,Oakland,APARTMENT,70
894,"5624 S Picardy Dr 1, Oakland, CA 94605",6001407700,8.831343231,17,282.6156138,24,1995,1,1,500,1,37.774895,-122.19019,0.427503248,1.489426287,0.479698412,Oakland,APARTMENT,76
895,"6701 Laird Ave APT 3, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,25,1810,3,1,793,1,37.77277,-122.1755,0.432474216,0.713333908,0.44738712,Oakland,APARTMENT,75
896,"6405 Brann St, Oakland, CA 94605",6001408700,8.764606807,43.8,354.9487948,30,2500,2,1,1000,1,37.77132,-122.18321,0.159692347,0.80156859,0.274645982,Oakland,APARTMENT,70
897,"2684 73rd Ave 1086R, Oakland, CA 94605",6001408400,8.676557304,44.5,389.2543526,29,1795,1,1,629,1,37.767788,-122.173615,0.387114133,0.278995579,0.604593983,Oakland,APARTMENT,71
898,"2347 82nd Ave, Oakland, CA 94605",6001408400,8.676557304,44.5,389.2543526,25,1650,1,1,1000,1,37.761494,-122.16785,0.308200016,0.649954066,0.280238321,Oakland,SINGLE_FAMILY,75
899,"11848 Foothill Way, Oakland, CA",6001410000,8.509155179,9.1,1791.808392,36,1700,1,1,850,3,37.735188,-122.13928,0.688479068,1.630477504,0.672944793,Oakland,MULTIUNIT,64
900,"2351 88th Ave, Oakland, CA 94605",6001409700,8.545663403,49.4,238.789824,23,1595,1,1,700,1,37.756203,-122.1646,0.211887511,1.055087958,0.324977033,Oakland,APARTMENT,77
901,"8797 Mountain Blvd 3, Oakland, CA 94605",6001409900,8.549347256,12,1446.30544,35,2750,2,2,1140,1,37.764008,-122.149864,1.040175054,2.230100519,1.859763403,Oakland,APARTMENT,65
902,"6518 Outlook Ave, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,27,2100,2,1,894,1,37.775143,-122.17489,0.272160498,0.725139957,0.338647195,Oakland,APARTMENT,73
903,"3519 68th Ave, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,25,2450,3,2,1200,1,37.772823,-122.1745,0.367230261,0.648089953,0.42253228,Oakland,APARTMENT,75
904,"2674 68th Ave, Oakland, CA 94605",6001408600,8.659446631,45.4,475.3517228,26,3395,4,2,1750,1,37.767384,-122.181725,0.209402027,0.868055287,0.364744777,Oakland,SINGLE_FAMILY,74
905,"3507 69th Ave, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,25,2795,2,1,1095,1,37.77195,-122.17404,0.454843572,0.555505674,0.430610103,Oakland,APARTMENT,75
906,"2330-2332 85th Ave 2330, Oakland, CA 94605",6001409700,8.545663403,49.4,238.789824,23,1950,2,1,850,1,37.75811,-122.167786,0.85127827,0.952561743,0.245441545,Oakland,TOWNHOUSE,77
907,"6334 Macarthur Blvd 6334, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,31,3250,4,2,1100,1,37.77437,-122.17979,0.146022185,0.82642343,0.031689921,Oakland,APARTMENT,69
908,"8027 Ney Ave 1, Oakland, CA 94605",6001408300,8.670631528,25.7,2230.553457,24,4350,4,2,1300,1,37.764362,-122.16442,0.294529854,0.467270992,0.266568159,Oakland,APARTMENT,76
909,"5824 Fleming Ave, Oakland, CA 94605",6001407700,8.831343231,17,282.6156138,27,2800,3,2,1300,1,37.772923,-122.18983,0.359773809,1.27381055,0.262218562,Oakland,APARTMENT,73
910,"6933 Macarthur Blvd, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,30,2300,2,1,759,1,37.770622,-122.17517,0.328083888,0.450493975,0.336161711,Oakland,APARTMENT,70
911,"6927 Macarthur Blvd, Oakland, CA 94605",6001408200,8.74258726,31.6,436.518302,30,2300,2,1,749,1,37.770645,-122.17522,0.324977033,0.44738712,0.332433485,Oakland,APARTMENT,70
912,"2656 77th Ave A, Oakland, CA 94605",6001408400,8.676557304,44.5,389.2543526,25,3000,3,2,1100,1,37.765232,-122.1721,0.203188317,0.287073402,0.253519368,Oakland,APARTMENT,75
913,"6921 Macarthur Blvd 1, Oakland, CA 94605",6001408600,8.659446631,45.4,475.3517228,30,1750,1,1,658,1,37.770233,-122.17512,0.344239534,0.466649621,0.352317357,Oakland,APARTMENT,70
